Deficit	medcode
Social vulnerability	4312
Social vulnerability	28959
Social vulnerability	94044
Social vulnerability	2295
Social vulnerability	13357
Social vulnerability	5715
Social vulnerability	207
Social vulnerability	28440
Social vulnerability	6468
Social vulnerability	17333
Social vulnerability	5303
Social vulnerability	11239
Social vulnerability	17487
Social vulnerability	26660
Social vulnerability	56611
Social vulnerability	36418
