Deficit	medcode
Atrial fibrillation	6345
Atrial fibrillation	26670
Atrial fibrillation	3757
Atrial fibrillation	6771
Atrial fibrillation	18746
Atrial fibrillation	45773
Atrial fibrillation	9479
Atrial fibrillation	90188
Atrial fibrillation	28995
Atrial fibrillation	39114
Atrial fibrillation	2212
Atrial fibrillation	1664
Atrial fibrillation	1757
Atrial fibrillation	1268
Atrial fibrillation	35127
Atrial fibrillation	96277
Atrial fibrillation	96076
Atrial fibrillation	23437
